mesh 1,mesh 1,mesh 1,score,mean,std. dev.
x,y,z,,,
78,66,1,heating,12424.599092464712,280.4037298304775
79,66,1,heating,12788.672417688706,299.81201876300725
80,66,1,heating,11928.822118705917,271.4688348900378
81,66,1,heating,12437.885729859177,266.05537397741284
82,66,1,heating,12833.197156024415,298.10816967753186
83,66,1,heating,12908.427552784744,295.140149283168
84,66,1,heating,12902.665620402842,294.98246321794704
85,66,1,heating,12566.17528857475,292.86904496129694
86,66,1,heating,12073.3913177393,246.5768000280485
87,66,1,heating,12925.007705611042,273.36848604966394
88,66,1,heating,12639.79221448659,320.9426437803479
89,66,1,heating,13060.877659860338,277.72611866232876
90,66,1,heating,13157.96415508607,300.6353911944434
91,66,1,heating,13304.414910537753,282.1033500681745
92,66,1,heating,13148.460603030007,282.7248887456109
93,66,1,heating,13665.507378369737,313.9142351672321
94,66,1,heating,13459.751570831033,290.23236941280624
95,66,1,heating,13657.258893538688,291.9219163761719
96,66,1,heating,13548.286650221973,317.4047292761226
97,66,1,heating,13614.23079361347,306.07565889099067
98,66,1,heating,7067.495129408726,196.23039962419205
99,66,1,heating,0.41473800592482185,0.010490220726823776
100,66,1,heating,3.4316927997167133,0.05116200599172558
1,67,1,heating,3.3745156812399224,0.05673825486665952
2,67,1,heating,1.5559373761413433,0.031414876925458
3,67,1,heating,2673.0817624187853,83.57640505673128
4,67,1,heating,13225.841748871895,288.3692870129253
5,67,1,heating,13494.968710186635,307.42697598645634
6,67,1,heating,12846.271600406391,274.78456668467567
7,67,1,heating,13492.172368723257,312.3460283410338
8,67,1,heating,12939.584275258063,272.3223319756817
9,67,1,heating,13233.075132619686,268.28812094285996
10,67,1,heating,13166.076833577969,280.6114435800194
11,67,1,heating,13225.482031629708,309.17427790665334
12,67,1,heating,13169.246352213282,318.00031618682084
13,67,1,heating,13372.651809650002,313.5751566398737
14,67,1,heating,12943.245602380393,303.9341346492675
15,67,1,heating,13257.759950525066,337.69109384120645
16,67,1,heating,12844.829394829436,256.0504310430808
17,67,1,heating,12566.216405692992,276.5043652101773
18,67,1,heating,12435.482449453999,286.99011071117707
19,67,1,heating,12745.246761164908,280.40183242366305
20,67,1,heating,13270.362995292538,303.4685213929636
21,67,1,heating,12949.431203762646,289.390207209855
22,67,1,heating,12786.439273808941,302.77315187753754
23,67,1,heating,12505.98441644896,275.28564753259195
24,67,1,heating,12438.079558871448,261.0228371550999
25,67,1,heating,12326.517743772098,271.16654800884544
26,67,1,heating,12495.990202618463,335.2038289277358
27,67,1,heating,12329.085481176478,292.67250198750867
28,67,1,heating,12426.290976315013,293.842505426362
29,67,1,heating,12269.643148534835,278.0677692704011
30,67,1,heating,12238.032482393985,295.2144807167902
31,67,1,heating,12205.138014815924,280.6651107658644
32,67,1,heating,12158.293136266968,245.09648212322406
33,67,1,heating,11888.202021645586,271.4278210266094
34,67,1,heating,12520.186304495543,277.26584391096367
35,67,1,heating,12380.789617945533,281.0336775208045
36,67,1,heating,12338.506740678169,307.0231962521038
37,67,1,heating,12209.43783325794,315.93162241462966
38,67,1,heating,11792.025513791661,278.310976641319
39,67,1,heating,11641.538559674202,246.47444306811144
40,67,1,heating,12064.447394909008,292.44704876491545
41,67,1,heating,12022.734495827357,259.0385475901486
42,67,1,heating,12197.840406648742,276.1843762264735
43,67,1,heating,12071.406969965263,283.9180194499173
44,67,1,heating,12019.91098778209,296.66228402132
45,67,1,heating,12699.928963144943,277.01059000636866
46,67,1,heating,12304.111534783624,281.88392095274895
47,67,1,heating,11990.380425212887,235.42768857094327
48,67,1,heating,12127.502316836004,244.68636325296268
49,67,1,heating,12435.301070427044,270.85513192233293
50,67,1,heating,12114.086675247821,288.0302771127613
51,67,1,heating,12700.678459232955,309.6570499849585
52,67,1,heating,12282.816064317954,277.20940731479834
53,67,1,heating,12315.259736932378,254.48632693900834
54,67,1,heating,12216.412576217916,277.6373790688685
55,67,1,heating,12291.700297296511,274.2471694176769
56,67,1,heating,12078.747385174594,303.10834645077216
57,67,1,heating,11803.257416046446,299.5946911649925
58,67,1,heating,12312.150037145464,268.3122209113601
59,67,1,heating,12348.44697449151,296.9302331448916
60,67,1,heating,12342.297018390218,292.0824884317456
61,67,1,heating,12106.56994991399,216.17125110514195
62,67,1,heating,12286.903551524285,241.82602910682874
63,67,1,heating,12203.178563418454,258.1467917304592
64,67,1,heating,12189.50304997218,249.41745228355148
65,67,1,heating,11921.386541875918,258.2271579064259
66,67,1,heating,11961.207201887633,252.54063736447898
67,67,1,heating,11867.081386250664,261.1785924232954
68,67,1,heating,12302.538811268205,297.4339224509444
69,67,1,heating,11973.985157450068,279.12597674392407
70,67,1,heating,11897.760082254696,270.019492289191
71,67,1,heating,12247.923141884996,262.49872196486837
72,67,1,heating,12280.1547610909,337.91821838871346
73,67,1,heating,12376.810051604543,283.7080579170985
74,67,1,heating,12237.599940163984,273.8477020096992
75,67,1,heating,12156.748662952994,271.5438727836727
76,67,1,heating,12291.770643917673,271.844121362089
77,67,1,heating,12158.758732070759,242.30658146531565
78,67,1,heating,12014.907585347892,300.0113756787313
79,67,1,heating,12330.10270541448,281.5826369900575
80,67,1,heating,12266.143907676973,287.4885920832698
81,67,1,heating,12346.989527716018,300.36149198263917
82,67,1,heating,12725.357086083743,274.05101263865953
83,67,1,heating,12757.358602392083,269.6196082091375
84,67,1,heating,12970.575809891343,298.88302967749433
85,67,1,heating,12685.789115703908,271.2074722529888
86,67,1,heating,12284.222366484699,263.69222223471985
87,67,1,heating,12497.752197413576,293.0010790825408
88,67,1,heating,12390.436776165514,276.9625721534978
89,67,1,heating,13268.662385351141,297.92485170637434
90,67,1,heating,13113.649404965205,266.92213714936776
91,67,1,heating,13420.836199485762,313.64440621266243
92,67,1,heating,13367.234183908246,300.82768395737514
93,67,1,heating,13266.108122179148,325.6855333901718
94,67,1,heating,13431.343805939267,284.71957205450883
95,67,1,heating,13051.957804795446,287.72770729532795
96,67,1,heating,13386.720170717577,292.6668592137219
97,67,1,heating,14201.041337254659,302.01425497453573
98,67,1,heating,2801.6094704712236,83.59897802627975
99,67,1,heating,1.5760088325408728,0.03344871156574785
100,67,1,heating,3.51030838961248,0.059386209331540436
1,68,1,heating,3.4399229732710648,0.04645358540428232
2,68,1,heating,2.754826564816801,0.043138243985923544
3,68,1,heating,6.617530888468199,0.791749706291588
4,68,1,heating,11622.173147825419,272.25564304751737
5,68,1,heating,13875.75949181262,298.0163330353565
6,68,1,heating,13409.950283252932,269.3634017769188
7,68,1,heating,13491.658976924262,271.8792088108031
8,68,1,heating,13345.302832566473,302.8790775996831
9,68,1,heating,13495.62996986788,314.1390344388056
10,68,1,heating,13083.437740706471,287.6454550206886
11,68,1,heating,13285.428514851112,289.8407531560015
12,68,1,heating,12987.233229950225,241.9007587589126
13,68,1,heating,12742.01416948239,290.97626101211017
14,68,1,heating,13094.808199704814,322.6381372727272
15,68,1,heating,13012.278951805978,283.2517459017945
16,68,1,heating,13043.590978399048,329.607405958182
17,68,1,heating,13061.118820320311,294.4232947149842
18,68,1,heating,12493.098108307622,232.82687159878208
19,68,1,heating,12943.221746004347,283.76566011400485
20,68,1,heating,12928.673686084992,272.36528127534524
21,68,1,heating,13034.684387812391,318.52993111981226
22,68,1,heating,13186.06584900978,279.3457703198946
23,68,1,heating,12386.520436188755,303.29196811000014
24,68,1,heating,12333.794264142378,311.029304427195
25,68,1,heating,12443.166257864708,288.14192580942927
26,68,1,heating,12452.202039796695,300.7261247420675
27,68,1,heating,12362.144904090097,275.718593586928
28,68,1,heating,12486.356677871894,303.8340311513433
29,68,1,heating,12205.813925377797,289.5516265622593
30,68,1,heating,12350.71334349774,285.8155373721012
31,68,1,heating,12252.41072128519,271.68817549220415
32,68,1,heating,12809.654695640835,295.94212609472993
33,68,1,heating,12897.929405650506,302.70621957525344
34,68,1,heating,12357.473028479426,287.0636165632886
35,68,1,heating,12324.879269473759,262.52138607743825
36,68,1,heating,12415.832818350178,290.0949917886291
37,68,1,heating,12352.970218292032,266.27989342225806
38,68,1,heating,12198.096759947452,261.8709428961898
39,68,1,heating,12453.120788553631,289.21847962627606
40,68,1,heating,12023.445732848137,248.39616383650858
41,68,1,heating,11694.991762200287,259.7318219647759
42,68,1,heating,12250.014724095341,277.53761048384706
43,68,1,heating,11894.744113728531,294.9825408278979
44,68,1,heating,11800.065353393446,285.457287737131
45,68,1,heating,12855.348442196952,324.20688317614616
46,68,1,heating,12787.635545673364,288.6028328129749
47,68,1,heating,12388.507354651443,276.9914779498678
48,68,1,heating,12673.690539493851,263.75815476288795
49,68,1,heating,12328.476227508134,282.7808430256507
50,68,1,heating,12173.368223801082,223.78488374622762
51,68,1,heating,12499.560458442214,288.70997154460287
52,68,1,heating,12226.302847466204,244.07197438896412
53,68,1,heating,12442.005679905826,271.93247718997185
54,68,1,heating,12077.723633531677,263.014115852172
55,68,1,heating,12283.21814639965,256.1216038100018
56,68,1,heating,12054.61509014987,261.6612123483039
57,68,1,heating,12719.047968061304,298.2165188279851
58,68,1,heating,12451.484911240723,271.20579960060905
59,68,1,heating,12432.602884161892,300.1689941742623
60,68,1,heating,12607.017569822812,273.62561504406403
61,68,1,heating,12274.918810109444,255.78052082031797
62,68,1,heating,12492.375434812117,254.5210014144324
63,68,1,heating,12307.778756126143,257.7309082486203
64,68,1,heating,12006.938497651912,264.21511874533275
65,68,1,heating,12140.834572033651,274.0535350228692
66,68,1,heating,12125.519219914868,234.16224530079978
67,68,1,heating,12353.137385688153,251.38048143075105
68,68,1,heating,12418.664358713846,309.16412681349095
69,68,1,heating,12664.080590861238,280.2325547634023
70,68,1,heating,12373.494023028828,276.6625532339993
71,68,1,heating,12169.377441420154,262.8817114123125
72,68,1,heating,12172.152232894814,293.3720841822897
73,68,1,heating,12495.029834559686,257.56894069357026
74,68,1,heating,12365.999382824326,240.40436597107873
75,68,1,heating,12401.31906565807,269.8016260108399
76,68,1,heating,12286.626032163127,252.91904435453296
77,68,1,heating,12382.879944249134,274.97619733868675
78,68,1,heating,12565.588085232703,285.41844820844943
79,68,1,heating,12779.525685653603,301.8522757324354
80,68,1,heating,12580.703132160623,277.2389949107047
81,68,1,heating,12725.841662715671,281.877492629508
82,68,1,heating,13041.745497628164,290.0403349685144
83,68,1,heating,12822.339239906152,312.733107279766
84,68,1,heating,12865.149384395452,287.08195869767195
85,68,1,heating,12739.727207743588,252.49290811483627
86,68,1,heating,12623.995396688366,287.73914264358433
87,68,1,heating,12871.311073099954,303.39766862117494
88,68,1,heating,13369.761299325135,284.1527763176471
89,68,1,heating,13007.255724903185,329.78383631436446
90,68,1,heating,13161.598535481873,307.13621104161916
91,68,1,heating,12843.548962232186,285.28828786318604
92,68,1,heating,13375.395455991575,303.62682625030016
93,68,1,heating,13170.800628033894,309.6015626548373
94,68,1,heating,13138.90285901511,295.6163008341288
95,68,1,heating,13170.94714337057,312.34066144940806
96,68,1,heating,13412.675073947297,300.27111867124177
97,68,1,heating,11500.630112493229,259.5965772284866
98,68,1,heating,7.971125101872663,1.2147564832361033
99,68,1,heating,2.78659130412161,0.04685920020012945
100,68,1,heating,3.428308969326,0.05812038013663813
1,69,1,heating,3.418521722738735,0.05654667835835531
2,69,1,heating,3.399295985555698,0.054333285079833975
3,69,1,heating,0.5951672412945613,0.015105332738408084
4,69,1,heating,6163.960514767093,147.61071566245113
5,69,1,heating,13673.619484643616,304.7737233661338
6,69,1,heating,13332.033392374564,280.8155441081305
7,69,1,heating,13398.482744190469,320.3756215749411
8,69,1,heating,13474.72126898607,278.2798749452711
9,69,1,heating,13275.098893075023,344.66182076926077
10,69,1,heating,13115.391167836822,308.81856619829244
11,69,1,heating,12933.680885313344,291.1853598730699
12,69,1,heating,12833.46978882167,306.408952640923
13,69,1,heating,13070.827011493715,289.1927521360399
14,69,1,heating,12652.186193249661,287.9116716896661
15,69,1,heating,12771.920597470618,315.459242292237
16,69,1,heating,13141.976928680015,304.4427832689694
17,69,1,heating,13233.606909849826,255.82042056680586
18,69,1,heating,12346.18985738128,255.6118684088054
19,69,1,heating,12639.783655685698,303.1116740047304
20,69,1,heating,13015.28342963796,283.40151293554186
21,69,1,heating,12863.572245350893,286.0090786967356
22,69,1,heating,12901.790184428466,294.62426873820516
23,69,1,heating,12951.71856430927,298.98893878397035
24,69,1,heating,12336.01525379183,289.33421605760697
25,69,1,heating,11951.520953727408,284.85770668721545
26,69,1,heating,12571.743200115554,286.7147761748691
27,69,1,heating,12197.42241939207,262.8928233985043
28,69,1,heating,12848.471193398906,314.7737630624463
29,69,1,heating,12553.65340804074,297.680776548793
30,69,1,heating,12842.292513449791,349.6243604637397
31,69,1,heating,12720.818000047726,295.4996932836355
32,69,1,heating,12709.939326304397,339.0598949287327
33,69,1,heating,12434.78932720294,221.56290752320712
34,69,1,heating,12316.553032217715,255.37523170388343
35,69,1,heating,12343.114944784988,258.71721355750304
36,69,1,heating,12655.295697922218,263.3283085273807
37,69,1,heating,12852.274755871456,281.98311046924556
38,69,1,heating,12061.392546811661,272.5635465755219
39,69,1,heating,11852.497684266356,306.4538166348424
40,69,1,heating,12406.777074931804,290.3976344457146
41,69,1,heating,12516.511505739125,309.05734099132616
42,69,1,heating,12434.813632059822,252.80370358996208
43,69,1,heating,11890.027019094203,254.95385826959094
44,69,1,heating,11946.645094717138,256.11999665948133
45,69,1,heating,11995.183095492917,252.04928105820355
46,69,1,heating,12388.350807206803,297.252945464251
47,69,1,heating,12319.59695685242,265.2312643481524
48,69,1,heating,12397.06343558387,261.9781126947987
49,69,1,heating,12348.427582424483,303.51981555148376
50,69,1,heating,12375.773113612464,254.37857809986696
51,69,1,heating,12494.6172565846,266.98199567519526
52,69,1,heating,12157.280813184887,290.5029771261377
53,69,1,heating,12333.77375715365,275.43265427892663
54,69,1,heating,12388.851760430263,266.4622967718395
55,69,1,heating,11846.483727219496,297.4324747656646
56,69,1,heating,11933.103109922064,275.9748186156876
57,69,1,heating,12587.149309438193,299.0776542175272
58,69,1,heating,12683.137689127323,300.7482980604383
59,69,1,heating,12784.81656881445,299.9542266485642
60,69,1,heating,12138.720079034854,265.9344570998919
61,69,1,heating,12277.15288494566,257.24463368450733
62,69,1,heating,12269.44188550846,281.6627121987829
63,69,1,heating,12691.118012748684,285.40476936851854
64,69,1,heating,12102.576356564383,265.93846579482926
65,69,1,heating,11817.36172400747,255.69028827494077
